gene_symbol,NE_pluripotency_score,E8_self_renewal_score
ODF4,0.1295687411033673,0.193800975641332
NRL,0.1295263926688162,-0.2037005069518122
GPR6,0.1295052184515406,0.2529638536739864
PIP,0.1294522829083516,-0.2030755009063125
RGS7BP,0.129367586039249,0.4247237954660517
MRPL4,0.1293464118219734,0.2197619016319122
GRIN2A,0.1292828891701466,-0.6413013708878573
NDUFC2,0.1292723020615088,0.5156238830013153
INTS7,0.1292511278442332,0.2746505887593043
TOPAZ1,0.1292193665183199,-0.1402131115413602
MRPL12,0.1291981923010442,-0.0475312996898604
MS4A3,0.1291134954319418,-0.3125426944280752
HMP19,0.1290923212146661,-0.304935922786887
PROM2,0.1290711469973905,-0.5703964198939518
NDUFS6,0.1290076243455636,-0.3436770032757836
GSTA2,0.1289864501282881,-0.1390663635689087
CLDN5,0.1289229274764611,0.4155123407643157
UTP20,0.1289017532591856,0.5482929463876391
MAP3K6,0.12888057904191,0.090625313451615
SH3RF1,0.1288594048246344,-0.1320382633917302
EXTL2,0.1288170563900831,0.2494328932965203
NYNRIN,0.1288064692814454,0.2364920545148774
GOLGA8O,0.1287535337382563,-0.0369203546545548
LRRC66,0.1286900110864295,0.3312893347022735
COL28A1,0.1286476626518783,0.1266550128290013
POLE2,0.1285841400000514,0.0712859124734888
ATP5G2,0.1285100302395867,-0.8608813601581824
ATAD2,0.1284888560223112,-0.1412864124954165
SNX1,0.12844650758776,0.3467291133997154
PPP1R11,0.1284253333704843,-0.0291439127927865
ABCB1,0.1283194622841063,0.0310392897944743
THAP3,0.1282982880668306,-0.3594985295223815
APOL6,0.1282877009581928,0.4491824873358027
DIS3L,0.1282771138495551,0.1695302757457567
TREM2,0.1282347654150039,-0.064182936022563
TRIM10,0.1280971330027123,-0.0100809473837344
TMEM121,0.1280547845681612,-0.2361745378316963
POT1,0.1280336103508855,0.1808715860469526
TSPAN7,0.1279912619163342,-0.0284209053992828
TMEM218,0.1279806748076964,-0.0954171116562718
NFIL3,0.1278218681781294,0.168358042627214
GSTA4,0.1278112810694915,-0.087557046799189
GLDC,0.1276842357658378,-0.2257148694232477
RBM3,0.1276736486572001,-0.5070257097209586
NDUFS1,0.1276418873312867,0.5135391325098393
OBSCN,0.127567777570822,-0.0592336613923665
CATSPER3,0.1275360162449085,-0.0108973301330335
RBM14,0.1275042549189952,-0.1651524438846231
CD6,0.1274724935930817,-0.5872479199140722
NETO1,0.1274301451585304,-0.4651472323101964
NME6,0.127408970941255,-0.1528783447888098
EXPH5,0.1273772096153415,-0.0363370818589455
KYNU,0.1273242740721524,-0.2353617367312523
SDK2,0.1272501643116877,-0.2832426632847725
CAPN3,0.1272289900944122,-0.0150319011789557
FOXJ1,0.1271654674425854,0.0786494808273585
RAB6A,0.1271442932253097,0.1122017966189054
AIMP1,0.1271231190080342,0.1618355694330958
CAMSAP3,0.1270701834648451,0.7453900965823511
MRPS21,0.1269854865957427,0.0507678579579599
SPINK8,0.1269431381611915,-0.4207935622368853
PMPCA,0.1269219639439158,0.3509527460048473
PEX6,0.1269007897266402,-0.1191429600604498
BCL2A1,0.1268796155093646,0.5925891490695531
PPP3CC,0.1267631573143488,0.0430296444193868
CPSF2,0.1266996346625218,0.3599666137643759
CLU,0.1266784604452463,-0.1019876196047167
OR11H2,0.1266149377934194,0.3608092476971417
POM121L12,0.1266043506847816,-0.2183417166293252
ITGB3BP,0.1265196538156792,0.0031710391725165
LTBR,0.1264984795984035,0.2737786136702874
CA9,0.1264878924897657,-0.399101370934149
AQP10,0.1264561311638524,0.0270668319383702
ZNF613,0.1264137827293011,-0.0132582229062201
VSTM4,0.1263184987515608,0.2777266837131175
RPE,0.1262655632083718,-0.1833405758144525
OSGEP,0.1262655632083718,0.445646123961361
CCR7,0.1262126276651828,-0.486999782260181
TREML1,0.1261914534479071,-0.1112194263851411
DPYSL3,0.1261914534479071,-0.0450495887751303
HIST3H2BB,0.1260855823615291,0.1150810747424461
CD8B,0.125979711275151,-0.251977217873703
JPH3,0.125979711275151,0.2470154440227224
KCTD15,0.1259161886233243,-0.0487487858484356
C9ORF16,0.1258314917542217,-0.4054448361529121
ST6GALNAC5,0.1257362077764815,-0.3063415696429298
CONTROL808,0.1257044464505682,-0.6531173973291613
CHRNA9,0.1256832722332925,0.2803119439506819
B4GALT5,0.12559857536419,0.492098654298494
TYW3,0.1255032913864499,-0.2156363173998901
SRRM5,0.125492704277812,0.0444731678427454
SSTR2,0.1254715300605364,0.2417292647292553
C3ORF14,0.1254291816259851,-0.254530852844726
CIC,0.1254080074087095,-0.4026408303073528
PIFO,0.1253974203000718,0.703821742129797
DSCAML1,0.1253233105396071,-0.1024606643634109
NCBP1,0.1253021363223314,0.1830546198224113
BTG1,0.125217439453229,-0.2693918551187207
NFATC2IP,0.1251962652359534,0.3890388354051809
RTEL1,0.1251750910186778,-0.0524747933648243
CCNB3,0.1251433296927644,0.3607565025428302
OR13C9,0.1251327425841265,0.136065431480797
CYP46A1,0.1250903941495753,0.0622458446957272
UQCRB,0.1250692199322998,0.4213056385265682
ENTPD7,0.1250374586063863,0.3420006992831927
RGAG1,0.1250162843891107,0.3639582188893744
ZFP28,0.1249739359545595,0.2666360632679815
OR5D18,0.1248786519768192,0.2445568470553485
OXNAD1,0.1248680648681814,0.5017925563900029
HAUS2,0.1248151293249923,0.1363959099840569
SLC25A4,0.1247727808904411,-0.1888537896423477
FOXS1,0.1247410195645277,-0.1492005277976073
PATE4,0.12473043245589,-0.0905187453465226
GBX1,0.1246563226954253,0.3511168571564763
CONTROL499,0.1246563226954253,-0.4298792329977967
KIF4B,0.1246457355867876,0.3470612370605752
ELOVL6,0.1246033871522362,0.4391537622220771
CYP11B1,0.124508103174496,-0.1228802041705936
LSM3,0.1242857738931021,0.2624091734462005
RHBDF1,0.1242434254585508,0.0302020373084548
OR8U1,0.1241904899153618,-0.3463794683011517
SNX14,0.1239999219598814,0.2756462922100168
ZNF524,0.1239575735253301,-0.0818745166866392
CCDC93,0.1238622895475898,-0.2230533478031544
FATE1,0.123851702438952,0.0100817719303487
HMOX1,0.1237670055698496,-0.3974448316155117
SRRD,0.1237564184612117,-0.1377363831429715
HSPA14,0.123692895809385,-0.1413469579273676
PI4KA,0.1236823087007471,0.3655524944304545
CONTROL250,0.1236823087007471,0.0444762623480402
CIRBP,0.1236611344834714,-0.2796958947235996
HSPA6,0.1236399602661959,-0.1734223331042259
OR5A2,0.1235976118316446,-0.0470270173369575
RET,0.1235552633970934,-0.2395537439620588
ATP5D,0.1235340891798179,-0.1553336724594377
MAGEC2,0.1234599794193532,0.2475885555886875
BIRC2,0.1234493923107153,-0.2579426088140136
SCML2,0.1233646954416129,0.089617248260624
AMDHD1,0.1233223470070616,-0.3182508591855895
SLC35G6,0.1233117598984239,-0.6726005335619472
KIAA1210,0.1232694114638727,-0.095334201701768
GON4L,0.1232588243552349,0.8159148528371926
FRAT2,0.1232164759206836,0.0421844134239343
EPPK1,0.1232058888120458,0.4516910103131388
ZNF514,0.1231317790515812,0.4565984849273454
SARS2,0.1231211919429434,0.1408400496083532
TMEM55A,0.1229835595306518,-0.0049912375799874
CHAF1A,0.1229729724220141,-0.0103119605587648
MMP8,0.1227506431406201,0.142116893473504
ZNF280C,0.1226024236196908,-0.4925103028289035
ZNF501,0.1225706622937774,0.0933492365005472
FAM90A1,0.1225494880765017,-0.0172564658912223
OTOS,0.1225283138592263,-0.395509125807096
KCNA3,0.1225283138592263,-0.4419333618745912
RABEP2,0.1224647912073993,-0.1996769082446482
KANK4,0.1224436169901237,0.0256922928217703
RABGGTB,0.122380094338297,-0.3593678005084744
SORL1,0.1223377459037456,0.0746085090366291
CCDC152,0.1223271587951079,-0.1121192509081604
ZNF740,0.1223059845778323,0.190122572677703
IL18R1,0.1222848103605567,0.0143992306211389
SEL1L3,0.122263636143281,0.050784370788979
DPPA4,0.1222424619260055,0.0087246448939846
TUBA4A,0.1222318748173676,0.2074947558595896
C5ORF49,0.1222107006000919,-0.3732807564882228
FBXO2,0.1221895263828164,0.0270403822337243
VASN,0.1221683521655409,-0.1100388356924181
TIA1,0.1221683521655409,-0.4841962601873163
TM2D3,0.1221260037309895,0.0990691755706473
ABCC2,0.1220942424050762,-0.3198919475003031
CFP,0.1219248486668712,-0.0808120152770346
SGSH,0.1218401517977688,0.5316879511610464
RC3H1,0.1218189775804932,0.105390428597789
ASCL3,0.1217872162545797,-0.3367929970890466
CONTROL285,0.1217131064941151,0.0744293811839823
TMPRSS7,0.1216813451682017,0.0904419007995333
EPS8L2,0.1216178225163748,-0.0907519309235826
PRKCG,0.1216072354077371,-0.3181305758204688
DNAH9,0.1215225385386347,0.2249765965276972
FOXL1,0.121501364321359,-0.0371587190977336
DCHS1,0.1214801901040834,0.3497979259047201
USP21,0.12144842877817,0.2483596127117373
GLO1,0.1214166674522566,0.1977860148496829
FA2H,0.1214060803436187,0.1847819815702175
PDCD6,0.1213213834745163,0.3219752780282719
ZNF382,0.1212472737140517,0.1190376335861633
GOLGA6L6,0.1212260994967761,0.721231004310945
ZFYVE1,0.1212155123881383,-0.4647335728604933
CLDN11,0.1212049252795004,-0.1056002752004443
ARSH,0.1210672928672089,-0.0719449238330686
OR2H2,0.12101435732402,-0.0885601954903087
GTF2H3,0.1209931831067443,-0.3702238683205033
ANO9,0.1209720088894686,-0.3304510542401166
KIF13B,0.1209402475635552,0.1216406211286907
SOAT1,0.1209190733462797,0.1488527062350382
IL18,0.1208449635858149,0.7914391479484253
HDGFRP3,0.1207496796080748,-0.3206838383841108
SGPP2,0.1206120471957832,-0.0440013134499384
TRPC4AP,0.1205802858698699,0.0513506829119604
TMED8,0.1204850018921296,0.2237345166886107
TRIM52,0.1204532405662162,0.542605255387886
KAT8,0.1204003050230271,0.2001319107246464
CRIM1,0.120188562850271,-0.704664422563411
PARP10,0.1201673886329954,0.5566102084563362
ZIK1,0.120135627307082,0.2493216296806375
EPS15,0.1200615175466174,0.3074508619573334
TRIM42,0.1199450593516016,0.1089708174308275
CDKN2C,0.1199238851343259,0.2317827108639244
IKZF4,0.1198709495911368,-0.3306601542754037
EIF4A2,0.1196803816356563,0.1520004352532677
MRPL57,0.1195321621147271,-0.0660829817088217
BGN,0.1194580523542624,0.1608087833888432
C7ORF57,0.119426291028349,-0.2574347507748247
LUC7L,0.1193098328333331,-0.064232448173255
C19ORF60,0.1192780715074197,-0.5761351074571656
AQR,0.1192674843987818,-0.1168962439859268
C2CD5,0.1192568972901441,0.2093355063321365
RIMS2,0.1192039617469551,-0.0351616804851538
ZNF474,0.1190769164433014,-0.019297208158594
DCAF12L1,0.1190663293346636,0.2401968975290102
TEX22,0.1190557422260257,-0.0092207415736372
MORF4L2,0.1190345680087501,0.1816938216879835
PPM1M,0.1190239809001123,0.1292745026089564
ATG4B,0.1189604582482855,0.1141416926607983
MTRNR2L3,0.118928696922372,0.0680981815016738
EYA1,0.1189181098137343,0.3738587008143778
VCAN,0.1188016516187183,0.1457958538418469
CONTROL197,0.1187804774014428,-0.6612341214308098
NIPAL1,0.1187593031841672,-0.0993248063981367
S100A6,0.1187487160755293,-0.1929266955296001
TPH1,0.1187169547496159,0.1166399376347467
SPON1,0.1186746063150647,0.3861134132014621
SLC5A9,0.1185263867941355,-0.0460840503276555
RGS13,0.1184628641423086,0.1844051809422754
OR4X1,0.1184522770336709,-0.2275664114463818
FGFR1,0.1184099285991195,0.2136562467096127
RFC4,0.1183464059472928,-0.3029643157780436
ANXA2,0.1182934704041037,-0.1243753817330956
NXF3,0.1182087735350012,0.1503814450999984
LOC100505478,0.1181558379918122,-0.0679664542904348
FAM105A,0.1181452508831745,-0.0431970335218265
FASTKD1,0.1180287926881585,0.0461372984522147
FAM131C,0.118007618470883,-0.2689644604303877
CONTROL299,0.1179546829276939,-0.070289031946265
CONTROL657,0.1178382247326781,-0.345100871049037
LOC100131303,0.117785289189489,-0.4322109287465678
MYH1,0.1177323536463,0.43258724765266
PROCR,0.1177111794290244,0.136596904894922
CPXM1,0.1176053083426463,0.4734533250620302
TMEM258,0.1174994372562683,0.0289811226797434
PTF1A,0.1174359146044413,-0.0442873545538614
NOTCH2NL,0.1174147403871659,-0.3393948021371071
C3ORF18,0.1174147403871659,-0.0364051248147676
UBE2O,0.1173935661698902,0.0907444281727453
ECI1,0.1173618048439768,0.185316516490074
VPS35,0.1173512177353389,0.1695666642638641
CONTROL925,0.1173194564094255,0.490458079453117
SCFD2,0.1173088693007878,-0.0509898949189387
C16ORF92,0.1172559337575986,-0.2508738726458819
HNRNPM,0.1172453466489609,-0.0575092673394296
SLC25A1,0.1172241724316852,0.0129214666680557
TMEM53,0.1170971271280315,-0.0397481531523367
COPZ1,0.1170441915848425,0.4266370539929649
NSUN6,0.1170230173675669,-0.4372541584669293
TUBB8,0.1170124302589291,-0.1096237293997493
INTS5,0.1169171462811888,0.0888049804889156
C7ORF73,0.1168853849552754,0.0887117722582939
TTLL2,0.1167901009775351,0.3163411318686566
BEST4,0.116747752542984,-0.1412822625422351
RCOR2,0.1167159912170706,-0.0709584988535195
ORC1,0.1166524685652438,0.0784999490699777
ZFP69,0.1165042490443144,-0.1233893272218329
MAF,0.116419552175212,-0.1550965140760048
MKI67,0.1163772037406607,-0.6223849408007454
EFCAB5,0.1163560295233852,0.161326203865303
LRRTM2,0.1163454424147474,-0.276421848149941
OR5D16,0.1163242681974717,0.3536235823026298
KCNQ4,0.1163030939801962,0.1383264677739075
SLC25A14,0.1162501584370071,0.0293819947887381
GJB4,0.1162183971110937,0.2056628789552962
CCDC6,0.116197222893818,0.2860861285715017
HEATR6,0.1161548744592668,-0.2603279755808555
SALL2,0.1161442873506289,0.0818186141728828
WDHD1,0.1161337002419913,-0.4521962042385918
POFUT2,0.11609135180744,0.1140490820790523
TEX14,0.1160807646988022,0.2844150016580894
CDRT15,0.1160595904815265,0.6267968115271012
P2RX6,0.1159537193951485,0.05683375319831
AQP12B,0.1158372612001327,0.1790206186727474
WFDC3,0.1157949127655815,-0.4207981271919299
NAA50,0.1157737385483058,0.2106968606705055
VCAM1,0.1157419772223924,-0.1748342544560527
CDCA3,0.1156890416792034,-0.1123557791683211
TBKBP1,0.1156784545705655,0.2663215181072045
CONTROL697,0.1156361061360143,-0.1179027572192558
FAM221A,0.1155831705928254,-0.0582071415674501
CSF1,0.1155514092669118,-0.3813516504568393
GCH1,0.1155302350496363,0.5238010785968172
DGCR8,0.1154455381805338,0.1279148400194554
SNCB,0.1154031897459826,0.2694236611264078
ANAPC15,0.1153396670941557,0.2494905317370459
F3,0.1153184928768801,0.1614398020385427
NFYA,0.1151808604645886,0.0924820801891333
CDH8,0.1150220538350216,0.0766135005874841
EVC,0.1149902925091082,-0.1938330369647326
SCRN3,0.1149797054004703,0.1459956054823764
CCT8L2,0.1149161827486435,0.3273442738007477
SPATA31A5,0.1149161827486435,-0.1833230056605174
CLEC4E,0.1149161827486435,0.0241938909510888
ARL5B,0.1148844214227301,-0.0594941416536203
PPP2R5A,0.1148632472054544,-0.2862023966656238
LMBR1,0.1148526600968167,-0.0277645085348023
NGB,0.1148314858795411,0.1520876882671262
GPR161,0.1148103116622655,-0.0524883522720443
AP1B1,0.1147997245536276,0.5006729066944294
CARD17,0.1147573761190764,0.0647085858883021
ACVRL1,0.1147044405758874,0.0783730457900919
DLAT,0.1145985694895094,0.1027580870189152
SLC34A1,0.1145668081635958,0.0590718138566464
FAM103A1,0.1145456339463203,0.0429700830236008
TPTE2,0.1145244597290447,-0.1230443188664073
BCL11A,0.114397414425391,-0.0912043544142192
ADAR,0.1143868273167532,0.2766859431950693
SH3GLB2,0.1142703691217373,0.344355240366767
TPCN1,0.1142068464699105,-0.1025213616318214
ZIC4,0.114122149600808,-0.2187452579622992
FABP3,0.1141115624921703,0.2423190901598909
NFU1,0.1140903882748947,-0.0821441996716396
N4BP3,0.1140374527317056,-0.3283393485529856
CCDC178,0.1139845171885166,0.4325155649696762
KPTN,0.1139527558626032,0.3428661393241108
DRAM2,0.1138892332107763,0.4668015069633819
PLEKHG2,0.1137939492330359,-0.2442124630573196
NPY1R,0.1137092523639335,0.1295198097940392
MYO1C,0.1136880781466579,-0.0339033919025712
TOMM6,0.1136245554948311,-0.4201242054432452
RRAS,0.1135822070602798,0.0058771989554324
RAB18,0.1135080972998152,-0.0431605704865087
OR6N1,0.1135080972998152,-0.408439483530535
CYTH2,0.1134657488652641,-0.0330819583393076
TEP1,0.1133916391047994,-0.0833144275927485
MSANTD4,0.1133810519961615,0.1008570889437763
C18ORF8,0.1133492906702482,0.1263663353012067
VCL,0.1133387035616104,0.3677903691715753
HIF3A,0.1133175293443348,-0.3743834005056892
TCTEX1D1,0.1133175293443348,-0.2717355846144711
RCN3,0.1132751809097835,-0.1112091075481077
MRPL51,0.113254006692508,0.0234246639908987
MPHOSPH6,0.113254006692508,-0.4541875574821597
NLRP7,0.1130952000629408,0.0954048268979927
THSD7B,0.1130740258456652,0.220716107179753
CXORF57,0.1130422645197518,0.3705924914917903
NIPSNAP3B,0.1129681547592871,0.3783927819877942
SPATA18,0.1128834578901847,0.4788027326032099
C3ORF22,0.1126823028260664,0.0021391903996505
FMO1,0.1126717157174286,-0.3902824363837174
OR6V1,0.112597605956964,-0.0558822002737183
TUBB6,0.1125446704137749,0.2324253215296293
ADM5,0.1125129090878616,-0.1237256253240792
KRT75,0.1125023219792237,0.0973784226441904
RASSF2,0.1124917348705859,0.0086771717391656
TNNI1,0.1124493864360346,-0.1561847021951299
TEX28,0.1123646895669322,-0.0119401523250073
MAGIX,0.1122905798064676,-0.2865488348964925
IFIT3,0.1122058829373651,0.37891758513116
KLHDC7B,0.1121741216114518,0.1644741680074165
OGFOD3,0.112100011850987,-0.1354020224079523
PHF8,0.1120259020905224,0.1276394592618419
UGT2A3,0.1119729665473334,0.0037649554685218
RBM44,0.1119517923300578,-0.2028264777098365
TMEM38A,0.1118670954609554,0.1127758918516157
CES3,0.1117506372659394,0.4029130379638132
BRAT1,0.1117400501573017,-0.0372808177770751
CLEC3B,0.1117082888313882,0.0425510739854258
RSBN1L,0.1116447661795614,0.5977454649066485
PRKRIR,0.1116235919622857,-0.2140942656301473
RPS24,0.1116235919622857,-0.3797432285767887
MBD3L5,0.1115388950931833,0.4339587775815293
CTNNA1,0.1115177208759077,-0.2667806484195084
CONTROL961,0.1114647853327186,0.4806813602738693
ANKRD31,0.1114541982240808,-0.1158222045250004
ZNF616,0.1114012626808919,0.0688838801916826
GCC2,0.111337740029065,-0.2371018164973747
RTN4R,0.1112530431599625,0.0493622445257536
MKLN1,0.1111895205081358,0.0826202227565544
CDS1,0.1111365849649467,-0.113243982425479
TAPBP,0.111062475204482,-0.0488209859268337
C10ORF113,0.1109671912267418,-0.0444210871141437
CONTROL668,0.1109354299008283,-0.3034569240677064
TMPRSS6,0.1109248427921905,-0.1143173396207181
ORC5,0.1108507330317258,0.3782643621277204
KLF16,0.1107766232712613,0.0065393142827998
ART3,0.1107236877280722,0.4883085750585438
SERPINB5,0.1105860553157808,0.2964128466305861
MAP2K4,0.1105437068812296,0.3547391303749311
TSPAN1,0.1104907713380406,-0.0337807159598113
PREB,0.1104590100121271,0.5677996286891613
FNDC7,0.1104272486862136,0.0111254567691203
ZNF433,0.1104166615775759,0.2817853248986441
PACRG,0.110406074468938,0.6490470647196123
CHRNA4,0.1103954873603002,0.017640181444919
FAAH,0.1103637260343869,0.4542050317111717
RFFL,0.1103213775998356,-0.0803093787690103
LCN15,0.1103002033825599,-0.0488901303543036
NT5M,0.1102578549480088,0.3283030778347748
TMEM220,0.1102260936220953,0.8062267115713426
CLCN1,0.1102155065134575,0.3087851206199565
TOE1,0.1101943322961819,-0.0103214157810938
NCALD,0.1100037643407014,-0.1175387860147245
ELK4,0.1099825901234258,-0.1737063024637599
OR13C5,0.1099508287975125,0.1669215684022356
SLC4A8,0.1098661319284098,0.1338339849405165
PTP4A3,0.1097814350593074,-0.2547168367583685
NFAT5,0.1097708479506697,-0.4453111123632768
PNPLA3,0.1097602608420318,0.2209892890831654
KIAA0895,0.1097390866247562,-0.112638990573492
C9ORF50,0.1096543897556537,0.4812401496723296
TNFRSF10D,0.109643802647016,-0.1240765152925666
RBMY1D,0.1096014542124648,0.1858422748750561
TTYH2,0.1095802799951891,-0.087709071468321
KRT27,0.1095061702347245,-0.357506287097185
BMP2K,0.1094744089088111,-0.0943548632651801
MYO1G,0.1093897120397087,-0.0880273388830123
FBXW10,0.1092944280619684,0.1652532072381427
IPO13,0.1092732538446927,0.178494614914703
DNAJC9,0.1092732538446927,-0.6687750168742154
KLF14,0.1092414925187793,-0.0151794674781342
CONTROL766,0.1091038601064879,-0.3074957311804672
FAM83H,0.1090085761287475,-0.0308106639511685
MRPL2,0.1089768148028342,-0.1292293847448289
PDX1,0.1089556405855586,0.3291937432521896
TRIM25,0.1089132921510073,0.2507368219914871
OR56A5,0.1088921179337318,-0.2664547973269834
SMPX,0.1088603566078183,-0.1886675936162484
ACTL6B,0.1088391823905428,0.404732207248335
HLTF,0.1087121370868891,-0.2324180846099297
GPRASP1,0.1086486144350622,0.0665888140012845
TMPRSS11A,0.1086168531091488,0.0574843934848583
C17ORF85,0.1085745046745975,-0.1115102754657481
CHAC1,0.1085003949141328,-0.2111269377509025
MAVS,0.1083733496104792,0.3933016308786219
KIAA1551,0.1083098269586524,0.0185082300741549
TBC1D13,0.1081827816549987,-0.5363672570850945
ZNF133,0.1081298461118097,-0.2495917218628444
GFM1,0.1080874976772584,-0.6986577917789211
CONTROL993,0.108002800808156,0.1980715899370312
KLHL26,0.108002800808156,-0.0391049798694175
SESN2,0.1078651683958645,-0.2372523141336622
SCARA5,0.1077804715267621,0.0008328078828837
PEX26,0.1077698844181243,0.188818647455927
LOC102723859,0.1077275359835731,0.3341601195767984
SAA2,0.1076957746576596,-0.0322187098774897
RHEB,0.1076216648971949,0.4609283501056927
AWAT1,0.1074628582676279,-0.1718993936820635
SCIN,0.1074416840503522,0.4205857127805386
ST8SIA1,0.1074205098330767,0.6934601774769706
VAMP3,0.1073781613985255,0.0372668058538957
FAM50B,0.107346400072612,0.0629766732254676
DHX58,0.1073358129639742,0.6028763883215905
CENPU,0.1072934645294231,0.0754338052865759
GNL3L,0.1072722903121474,-0.328644697628432
ANP32E,0.1072193547689583,0.2858786976633378
GPBAR1,0.1072193547689583,0.3575049202085345
LGALS4,0.1071664192257694,0.2063257542541544
SPATA16,0.1071452450084937,-0.2321247720577292
KLHL40,0.1071346578998559,-0.3525365296338282
PDIA3,0.1070076125962022,-0.4269761414082516
PLEK,0.1069864383789266,-0.0541248846335921
CONTROL372,0.1069758512702887,0.3142131269304167
LTBP2,0.1069440899443754,-0.6226945361959205
FAM200A,0.1069229157270997,0.2014135475982574
PHKG2,0.106859393075273,0.297432077158532
SLC5A12,0.1068488059666352,0.500371687414983
RAP2C,0.1068382188579973,0.3979575954495502
ENPP3,0.1067641090975326,0.0975492207924505
SOX13,0.1067005864457059,0.5486773317170898
ITGA10,0.106689999337068,-0.064220636953951
SLC12A8,0.1066476509025169,-0.3571975891936796
PACS1,0.1065841282506899,0.3454036929635448
ZNF98,0.1065417798161388,0.1676512168297717
KRBA1,0.1064994313815875,0.1601774185517046
TM4SF18,0.1064676700556741,0.3077850160332418
ROPN1L,0.1064570829470362,0.7679711103352113
DFNB59,0.1064041474038473,-0.5658356435517192
RPL39,0.1064041474038473,-0.0290268975647796
COX18,0.1063300376433826,0.3120361934651016
SBK3,0.1062982763174692,-0.064958422599829
TRPV5,0.1062771021001935,0.380773142822339
COPZ2,0.1062665149915558,0.4106242214915991
EIF4G1,0.1061818181224534,0.1350709260901662
CONTROL744,0.1061606439051777,-0.1662848587925358
MBNL1,0.1060759470360753,-0.1772808241159682
CONTROL383,0.1060653599274374,-0.5149139759837571
CPLX3,0.1060547728187997,-0.2388042288106479
INA,0.1059912501669728,0.346116385695306
ANKRD6,0.105927727515146,0.2645873952817871
ANO1,0.1058430306460436,-0.0839328654380107
TRNAU1AP,0.1058430306460436,0.2300165617767019
CST4,0.1058006822114924,-0.0747248399318318
LY9,0.1057477466683033,-0.2802782347028885
TMEM63C,0.1057159853423899,0.0903830337922823
SMG6,0.1056948111251143,0.2591588619829333
DEPDC5,0.1056630497992009,-0.1512821442716778
KRTAP22-2,0.105652462690563,-0.0820251006555173
SLC27A4,0.1055783529300984,-0.1557095655148966
HENMT1,0.105546591604185,-0.0950597028840027
PRKAR1A,0.1055360044955472,0.0307706482207975
FNDC3B,0.1054618947350826,0.1700960615214811
SLC25A22,0.1054195463005313,0.1043150040062192
TMEM185B,0.1054089591918935,0.2536502636741785
NRXN1,0.1053983720832556,0.4938416043574359
BRINP3,0.1053560236487045,-0.2101378469005121
OXCT2,0.1053136752141532,-0.3267542114253075
GPSM2,0.1052925009968775,0.0234012232064824
ALDH6A1,0.1052713267796019,0.2363622797333597
CYP2W1,0.1051866299104995,0.2943379715001954
SERPINA12,0.1050701717154837,-0.0317948824632213
SLC22A6,0.1050489974982081,0.4124023399358861
FAM177B,0.1050066490636568,0.4164110289886233
SSC5D,0.1049325393031922,0.4792888094912216
FAM13C,0.1049007779772788,-0.1936059040330585
RPIA,0.1047419713477116,0.3603889339578733
CRYZ,0.1047207971304361,-0.6263613301649669
HDAC6,0.1045831647181446,-0.2842141984892601
PYCARD,0.1044878807404043,0.1706713489390012
MTX2,0.1044667065231287,-0.2758409922304474
OR2A12,0.1044243580885775,0.0494235179205905
GPR158,0.1043925967626641,0.3206334705887279
HLA-DQA2,0.1043290741108372,0.017365492220886
EFHB,0.1043078998935617,0.1156189386396226
PPM1E,0.104286725676286,-0.4677041392029818
CONTROL788,0.1042337901330969,-0.3527089956800579
RNF165,0.1041490932639945,0.3262893698765482
OS9,0.1041173319380811,0.249830068267439
DHRS7C,0.1040538092862543,0.1653467805332796
CA8,0.103905589765325,-0.1428194965523515
NRD1,0.1038844155480495,0.0598719687273021
ITGBL1,0.1038208928962225,0.3618184661032743
NDNL2,0.1037361960271201,0.0092935418269594
PAIP2B,0.1037150218098444,0.4945164834521248
TMEM33,0.1036938475925688,-0.4865776218664049
TRIM36,0.103683260483931,-0.2216507278493479
XG,0.1036620862666555,1.1458714689748788
SMYD5,0.1036091507234664,-0.1403467289620286
CCDC8,0.103524453854364,0.2733747678203487
GMPR,0.1034926925284506,-0.3640051458834681
TBX4,0.1034715183111749,-0.1483767378291715
ADPGK,0.103460931202537,-0.1323077241756548
ZNF574,0.10330212457297,-0.2231762960608798
IL37,0.1032386019211433,-0.2565519687404382
E2F3,0.1031750792693163,-0.2467548421058562
NCOA5,0.1031327308347652,0.0524342373612
DEFA4,0.1030903824002139,0.3170846382942768
CONTROL605,0.1030480339656626,0.2506013481699115
C14ORF79,0.1030162726397493,0.1977460176061113
CONTROL613,0.1029950984224736,-0.0409963593176897
MAGEA9B,0.1029845113138359,-0.2019742336969198
ARG2,0.1029633370965602,0.3512585342012168
POGLUT1,0.1029104015533712,0.0244450872739282
SEC63,0.1028892273360956,0.1941657010750868
RABEPK,0.1028362917929065,-0.8598927068355451
ZNF628,0.1027621820324419,-0.1015557503804451
ANAPC4,0.1026774851633395,-0.2387109544201184
RASSF4,0.1026351367287882,0.0974520883737419
TRDMT1,0.1025292656424101,-0.000740163877714
TTLL4,0.1024975043164968,-0.8254282877748617
PDE1A,0.1024763300992211,0.0567780276777553
RCBTB2,0.1024763300992211,0.4602542500618309
MTFR1,0.1023916332301188,-0.3655894330934275
ZNF148,0.1023386976869297,0.0707772841810907
CBFB,0.1023281105782918,-0.3193611992548116
CONTROL913,0.1022963492523784,0.0785902058337699
MYL12B,0.1022857621437407,-0.1168978217749864
RAD52,0.1021798910573626,-0.0124606708746515
